image_id,image_path,Sampling_Date,State,Species,Pre_GSHH_NDVI,Height_Ave_cm,Dry_Clover_g,Dry_Dead_g,Dry_Green_g,Dry_Total_g,GDM_g,meanR,meanG,meanB,stdR,stdG,stdB,green_ratio,brightness,saturation,lap_var
ID1450399782,train/ID1450399782.jpg,2015/9/11,Tas,Ryegrass,0.86,5.8333,0.1901,19.082,38.202,57.4741,38.3921,0.4376586352941721,0.5836058980391675,0.2205133803923286,0.1625609901638043,0.1662770120600717,0.1501601599220209,0.4699760650583778,0.5842694901960784,0.6550941674605084,0.0046638305163234
ID1451025862,train/ID1451025862.jpg,2015/11/10,Tas,Ryegrass_Clover,0.53,2.8333,5.3,4.3,6.9,16.5,12.2,0.5124791843136994,0.5306312470587911,0.3427957333334126,0.1633269744342877,0.1532916019086848,0.1545076006451988,0.382876748938134,0.5505272470588235,0.4063047469398212,0.0041375307737123
ID1456861072,train/ID1456861072.jpg,2015/6/26,Tas,Ryegrass_Clover,0.37,1.0,0.4,6.0,1.0,7.4,1.4,0.5359981176470142,0.4913338980392101,0.423398996078473,0.2146289628737403,0.1951756437421866,0.1718428504323811,0.3386802196382786,0.5415921568627451,0.2332065192196506,0.0047907030698006
ID1457700382,train/ID1457700382.jpg,2015/4/1,NSW,Lucerne,0.7,30.0,0.0,0.0,24.8,24.8,24.8,0.4385925960784883,0.4975026196078566,0.4239763450981055,0.1895459356162025,0.2378229160052482,0.2008327485734824,0.3657915021435488,0.5196422901960784,0.2338924697842327,0.0044840496322411
ID1458758610,train/ID1458758610.jpg,2015/10/6,NSW,Fescue,0.49,9.3333,0.0,50.2255,52.4745,102.7,52.4745,0.5180636235293923,0.5285349960784079,0.3241294117648125,0.2189227486234539,0.2111124877591224,0.2304194078168065,0.385587062930025,0.5503737725490195,0.4822520575585355,0.0064823356327553
ID1463690813,train/ID1463690813.jpg,2015/4/1,NSW,Lucerne,0.84,35.0,0.0,0.0,58.2,58.2,58.2,0.4274118901961393,0.5701467607842691,0.3344203294118832,0.2414954657685109,0.2488920311350765,0.2284367862366209,0.4280448631316282,0.5710041411764707,0.4786274158282609,0.0072863576524988
ID146920896,train/ID146920896.jpg,2015/5/19,Tas,Ryegrass_Clover,0.36,2.0,0.5,0.4,6.6,7.5,7.1,0.5692996392156221,0.5500436078430975,0.4965446588235137,0.1386336778310109,0.1242726409715865,0.1383598340755283,0.3403971311997602,0.5877573333333332,0.1653190804160103,0.0026613444385281
ID1471216911,train/ID1471216911.jpg,2015/9/30,Vic,Phalaris_Clover,0.85,16.0,67.8977,11.4857,28.8667,108.25,96.7643,0.3542542745099059,0.5271435294117444,0.2160754196079803,0.2421833589750723,0.2461311858908744,0.2077601637195287,0.4803247292321637,0.5271527529411766,0.6815308475198406,0.0091848116554701
ID1472525822,train/ID1472525822.jpg,2015/1/15,NSW,Fescue_CrumbWeed,0.7,7.0,0.0,16.4891,30.3109,46.8,30.3109,0.4084472784314006,0.4926580705882107,0.299348203921654,0.2167414208988168,0.2173368000627521,0.1904842730614483,0.4103932792491154,0.4966022588235294,0.4501944661747445,0.0064029679430094
ID1473228876,train/ID1473228876.jpg,2015/1/15,NSW,Fescue_CrumbWeed,0.72,8.0,0.0,10.0135,28.0865,38.1,28.0865,0.4514208000000469,0.5463083607842899,0.3090395294118991,0.2217537507327243,0.2185603517638866,0.1927760210645671,0.4180604910913429,0.5501229490196079,0.492866044423934,0.007001237932929
ID1474775613,train/ID1474775613.jpg,2015/5/18,Tas,Ryegrass,0.86,10.0,0.0,5.3604,44.3447,49.7051,44.3447,0.3484565019609211,0.4835174588235705,0.2661800156864462,0.2799296730854062,0.2628775538389259,0.257965395012533,0.4403002390767797,0.4836871529411765,0.5599319080067838,0.0116913884452699
ID147528735,train/ID147528735.jpg,2015/1/15,NSW,Lucerne,0.74,52.0,0.0,3.0,53.5,56.5,53.5,0.4302703058824028,0.5023249568627361,0.3529083607844098,0.2503545099995927,0.251208241681327,0.2527568559602967,0.3907612139534575,0.5120929882352941,0.40656291915701,0.0085997704822419
ID1476045099,train/ID1476045099.jpg,2015/8/14,Vic,Ryegrass_Clover,0.77,4.0,6.7778,3.3889,20.3333,30.5,27.1111,0.4174580705882932,0.5366647529411452,0.2356972235295584,0.2131557270178171,0.2059239045786475,0.1891677396046148,0.4510469913636341,0.5369904627450981,0.6268077116103853,0.0077198946335606
ID1477176296,train/ID1477176296.jpg,2015/8/14,Vic,Ryegrass_Clover,0.77,4.0,1.8308,1.8308,20.1385,23.8,21.9692,0.3880776784314468,0.5415681254901646,0.2451497411766167,0.1860822071396551,0.1840319111114052,0.164419922169856,0.4609892566317939,0.5418368941176471,0.5945579030369598,0.0060134110618816
ID1488408526,train/ID1488408526.jpg,2015/2/25,NSW,Fescue,0.48,6.0,0.0,9.8969,28.5031,38.4,28.5031,0.4174182274510393,0.4203066980392794,0.3058002196079752,0.2363822287050491,0.2387475793431011,0.2236652733777946,0.3675535247067938,0.4436440156862745,0.3714006100005883,0.0109351626138659
ID1496750796,train/ID1496750796.jpg,2015/8/14,Vic,Ryegrass_Clover,0.68,2.0,1.7727,5.3182,12.4091,19.5,14.1818,0.4493705725490555,0.5283615999999753,0.2600718117648559,0.1874824883875679,0.1826231204227698,0.1707861150923817,0.4268540142613868,0.5302577882352941,0.5594644063839934,0.0064158311349474
ID1498398599,train/ID1498398599.jpg,2015/9/4,Tas,Clover,0.36,2.1667,11.0375,5.6471,1.2834,17.9681,12.321,0.5584021960783903,0.5348639372548741,0.4471792941176768,0.1426737158649456,0.1271999805824423,0.1388150692161017,0.3472138171053088,0.5773117176470588,0.2403447202898275,0.0028818690939242
ID1509266870,train/ID1509266870.jpg,2015/8/14,Vic,Ryegrass_Clover,0.77,4.0,2.775,2.775,27.75,33.3,30.525,0.3896041411765544,0.5028476549019588,0.2455263058824951,0.2300113316804139,0.223423081392881,0.2056060392531358,0.4418781465069968,0.5032970352941176,0.5944513363245064,0.0094609346131754
ID1510574031,train/ID1510574031.jpg,2015/10/14,Vic,Phalaris_Clover_Ryegrass_Barleygrass_Bromegrass,0.51,5.1667,7.2336,14.4672,19.4992,41.2,26.7328,0.476312470588261,0.4643265254902385,0.3089853490197451,0.2261149790126942,0.2293989209793736,0.2167021766760318,0.3715728866359118,0.502632062745098,0.4475484582825718,0.0083621947867669
ID1512751450,train/ID1512751450.jpg,2015/9/11,Tas,Ryegrass,0.77,3.8333,0.3786,9.6678,19.656,29.7024,20.0346,0.4683298196078716,0.5713097098038745,0.2391220705883966,0.1867377514921039,0.1881917149239856,0.1713033154055632,0.4467679584349754,0.5740095686274509,0.6243632116808853,0.0060495468784419
ID1513184765,train/ID1513184765.jpg,2015/6/26,Tas,Ryegrass_Clover,0.41,1.0,0.0,5.0118,6.1574,11.1692,6.1574,0.5119943215686213,0.5070670745097988,0.457010823529438,0.1432759366672869,0.1446266745956124,0.1461576814732282,0.3435245697537649,0.5395217882352942,0.1710592848926808,0.0047996532865146
ID1515990019,train/ID1515990019.jpg,2015/9/3,Tas,Ryegrass_Clover,0.41,2.1667,0.0,1.3,11.9,13.2,11.9,0.5078481254901865,0.5202065254901819,0.510272878431366,0.1407290311680212,0.13874942553594,0.1330964365893625,0.3381636973960599,0.5430379294117648,0.1065416296062932,0.0037259321514119
ID1516374298,train/ID1516374298.jpg,2015/7/8,WA,Clover,0.3,1.0,9.0,0.0,1.7,10.7,10.7,0.5455008627450773,0.4993909333333287,0.4430198588235761,0.104957138840035,0.0845183667180827,0.1036249410596913,0.3356321132054003,0.5512569725490196,0.1999556264741673,0.0012585084540889
ID152157478,train/ID152157478.jpg,2015/9/29,Vic,Ryegrass_Clover,0.84,17.0,35.1643,7.9034,64.3724,107.44,99.5366,0.4099359686275152,0.5868966901960153,0.2183037803922997,0.1844709998243118,0.1876252977434134,0.1502217142822204,0.4829883054875482,0.586919811764706,0.6708722039234188,0.0058171447380169
ID1525817840,train/ID1525817840.jpg,2015/8/18,Vic,Phalaris_Clover,0.72,3.8,7.7677,32.3656,20.0667,60.2,27.8344,0.4526201411765045,0.5450186980391856,0.3456881882353827,0.1898678499651072,0.1871273458031904,0.1925297268143768,0.4057230194107096,0.5483080784313725,0.4156790941184322,0.0066231645729094
ID1540480250,train/ID1540480250.jpg,2015/2/24,NSW,Phalaris,0.58,20.0,0.0,3.6485,116.7515,120.4,116.7515,0.4731464470588548,0.5154891294117493,0.3167386666667922,0.2045412950884876,0.2151303758461644,0.1970650821329891,0.3948975795461549,0.5254004705882352,0.4433320647856014,0.0072469171426363
ID1545077474,train/ID1545077474.jpg,2015/11/9,Tas,Ryegrass_Clover,0.4,3.5,0.0,19.2,8.8,28.0,8.8,0.5862428235293389,0.5052634980392118,0.3532405333334215,0.1526247892233677,0.1438717730084277,0.1412186601891692,0.3497245873733152,0.5887162039215686,0.4205925678683618,0.0033520687423573
ID1547945326,train/ID1547945326.jpg,2015/9/3,Tas,Ryegrass_Clover,0.74,2.1667,6.2816,4.2493,10.7156,21.2465,16.9972,0.4431312000000252,0.5103089568627225,0.2592755764707046,0.2116797606541652,0.201744889389905,0.1851778764496983,0.4207984958183169,0.5139438745098039,0.5537125117664996,0.0064520035035223
ID1559189397,train/ID1559189397.jpg,2015/5/7,NSW,Lucerne,0.56,23.0,0.0,1.0805,22.4195,23.5,22.4195,0.492864658823534,0.5505460078430956,0.4913455372549056,0.1775507778772743,0.1590950627032469,0.1697644961410473,0.3587188675814752,0.5710071843137254,0.2042528388731855,0.0030430245250275
ID1563418511,train/ID1563418511.jpg,2015/2/24,NSW,Phalaris,0.7,34.0,0.0,4.5904,107.1096,111.7,107.1096,0.4288130509804568,0.5054792156862785,0.33085044705895,0.2236441014083089,0.2242598281663151,0.2222009476984731,0.3995432371405458,0.5093350901960784,0.4171176359600479,0.0081767324326381
ID1570190541,train/ID1570190541.jpg,2015/11/9,Tas,Clover,0.55,2.3333,16.6157,7.8376,0.1568,24.61,16.7724,0.5027200627450954,0.5168795294117502,0.3300976000001179,0.1904553863159829,0.1894793123449445,0.174227493975158,0.3829596238566374,0.5441203764705883,0.4244844950878104,0.0049744649062934
ID1573329652,train/ID1573329652.jpg,2015/1/15,NSW,Fescue_CrumbWeed,0.61,6.0,0.0,19.2015,22.2985,41.5,22.2985,0.4522093176470946,0.5146913882352807,0.321149615686376,0.2195249783257293,0.2157484227874184,0.1961632239995593,0.3995895030008102,0.5221324549019608,0.4368530003650597,0.0066508986856051
ID1574125908,train/ID1574125908.jpg,2015/2/24,NSW,Ryegrass,0.42,7.0,0.0,3.5379,43.1621,46.7,43.1621,0.5125975843137067,0.4885343058823593,0.344586823529497,0.1821164951170425,0.1834600396057424,0.1683847894801409,0.3630285441798197,0.5304466509803922,0.3751732922069078,0.0049660281766841
ID157479394,train/ID157479394.jpg,2015/2/24,NSW,Phalaris,0.69,37.0,0.0,4.8579,129.3421,134.2,129.3421,0.4329249254902478,0.4885741803921749,0.3624620862746089,0.2301814248610225,0.2312691551059459,0.2269475410113133,0.3805209869239568,0.4959141647058823,0.3325452524887298,0.0083302930758184
ID1579942839,train/ID1579942839.jpg,2015/9/4,Tas,Clover,0.66,2.5,14.886,2.6661,3.3327,20.8848,18.2186,0.4491401411765076,0.4943184627451047,0.3031155137256144,0.2314729985772125,0.2282852635057419,0.2013948386260423,0.3965415737024409,0.5138542117647058,0.4567265199646236,0.0073193242140205
ID158170916,train/ID158170916.jpg,2015/11/10,Tas,Ryegrass_Clover,0.91,8.8333,5.3547,33.0205,69.6107,107.9859,74.9654,0.4505063529412221,0.6227041568626631,0.2510310588236805,0.1706730122462243,0.1665701084542708,0.1643893444356782,0.4702345638022785,0.6229781019607843,0.6354026798625708,0.0045760218259188
ID1590632667,train/ID1590632667.jpg,2015/11/9,Tas,Ryegrass_Clover,0.7,3.8333,3.1807,24.2887,31.2284,58.6978,34.4091,0.5030324392156771,0.543536282352906,0.3342104784314709,0.1438594428296479,0.1393311926531346,0.1385017417565884,0.3936446044083225,0.5560933333333332,0.4211511532941007,0.0035002932490364
ID1618145129,train/ID1618145129.jpg,2015/11/10,Tas,Ryegrass_Clover,0.84,4.1667,0.0,10.3826,37.1257,47.5083,37.1257,0.4514545882353217,0.5595407372548653,0.2776600784314886,0.1670167154127665,0.1540548568383582,0.1475489877129972,0.4342050909171285,0.5626324078431372,0.5378468731816579,0.0038162314543965
ID1618597318,train/ID1618597318.jpg,2015/9/3,Tas,Ryegrass_Clover,0.65,2.1667,1.1195,2.239,33.0259,36.3845,34.1454,0.4163607843138027,0.4813833098039331,0.3619829019608831,0.2104875479891916,0.1868104238200955,0.1819942930687114,0.3821330422546228,0.4910872470588235,0.3067178065272994,0.0057225460125132
ID1620371305,train/ID1620371305.jpg,2015/9/30,Vic,Phalaris_Clover,0.79,10.0,17.0913,6.4092,57.0895,80.59,74.1808,0.4425342431372948,0.5949432470587563,0.2220605490197499,0.1708138794967148,0.1729323825944809,0.1495481224727534,0.4723503602613087,0.5951399215686275,0.6643004343245416,0.0052496578761715
ID162394992,train/ID162394992.jpg,2015/2/24,NSW,Ryegrass,0.61,9.0,0.0,1.8459,47.2541,49.1,47.2541,0.5249949176470459,0.5752340705881753,0.3279636705883556,0.1807094992710802,0.1858602433422745,0.1795232020828853,0.4027706392632164,0.5860367686274509,0.4715119593840798,0.0057559461175136
ID1623964968,train/ID1623964968.jpg,2015/11/9,Tas,Ryegrass_Clover,0.44,2.3333,10.0977,21.4983,19.5439,51.1398,29.6415,0.5711837490195432,0.5332155607842859,0.4303592156863207,0.1682810645611065,0.1628049161070797,0.1691033400457047,0.3474263550786066,0.5784086588235295,0.2782470652259071,0.0041754900094826
ID1624268863,train/ID1624268863.jpg,2015/1/15,NSW,Fescue_CrumbWeed,0.56,4.0,0.0,10.168,22.932,33.1,22.932,0.4545891764706172,0.5085914352941063,0.3126113882354026,0.2131598472194938,0.2122013504606631,0.1859058283125547,0.3986476125382573,0.5193160784313725,0.4473160983743232,0.0066876209899042
ID1634731537,train/ID1634731537.jpg,2015/11/9,Tas,Clover,0.64,3.3333,19.9619,6.8619,0.0,26.8238,19.9619,0.5143121568627368,0.5188170980392057,0.301726180392286,0.186501627644459,0.1816093013905634,0.1572305627386616,0.388669127706836,0.5535082666666667,0.4862528214143482,0.004674680365376
ID1638922597,train/ID1638922597.jpg,2015/6/29,Tas,WhiteClover,0.65,3.0,10.5353,21.3479,0.2772,32.1605,10.8126,0.4452241882353255,0.4399678745098421,0.2411226352942589,0.2484181204884352,0.2565612693825554,0.2229712584096151,0.3906260611577448,0.4805787607843137,0.5810859244468548,0.0096385095574443
ID1645161155,train/ID1645161155.jpg,2015/9/4,Tas,Ryegrass_Clover,0.7,4.5,0.0,40.6841,19.0515,59.7356,19.0516,0.4546733490196427,0.5042076235294145,0.3048072784315115,0.2093065862611761,0.201055488721757,0.2045076379509375,0.3989968433584578,0.5158891921568627,0.4673128329851384,0.0065191032140611
ID1655778545,train/ID1655778545.jpg,2015/5/7,NSW,Fescue,0.62,5.0,0.0,17.0357,30.6643,47.7,30.6643,0.3964038274510436,0.4526524235294437,0.3044760784314945,0.2252642926036887,0.2245266704282889,0.205212067654685,0.3924054936265026,0.4616192941176471,0.398880271447739,0.0080027558868365
ID1665142816,train/ID1665142816.jpg,2015/7/1,Vic,Phalaris_Clover,0.73,4.0,3.7714,4.7143,24.5143,33.0,28.2857,0.4277372862745585,0.5556092235293785,0.2262751372550418,0.1733147457797087,0.175138770185485,0.1540816067212031,0.4593248016195292,0.5563110901960784,0.6341305576744152,0.0056700874963432
ID1667778338,train/ID1667778338.jpg,2015/8/14,Vic,Ryegrass_Clover,0.77,5.0,3.9,9.75,29.25,42.9,33.15,0.3791345568628295,0.484315388235301,0.2180024470589686,0.2361431887994927,0.2274611838083022,0.2060136722296975,0.4478379180626086,0.4850978196078432,0.640788372995526,0.0099836352914618
ID1671844336,train/ID1671844336.jpg,2015/6/26,Tas,Ryegrass_Clover,0.68,3.0,0.8024,8.4248,12.0354,21.2625,12.8377,0.4857656784313822,0.5593365960783849,0.4346055529412229,0.1887792286687097,0.1833777178940542,0.1862421035282521,0.3780047556171396,0.563951843137255,0.2602930495709771,0.0060661772140444
ID1675365449,train/ID1675365449.jpg,2015/9/30,Vic,Phalaris_Clover,0.79,16.0,1.4833,12.2372,89.7395,103.46,91.2228,0.407903811764768,0.569140392156809,0.2164826980393589,0.1952002401587929,0.2026741841075424,0.1710435380456268,0.476855939103567,0.569200094117647,0.6726355113854865,0.0070306459250135
ID1680597197,train/ID1680597197.jpg,2015/2/25,NSW,Fescue,0.69,12.0,0.0,8.6171,84.1829,92.8,84.1829,0.4272871215686897,0.4728600784313939,0.2991899294118992,0.2357788911397179,0.2398574718506169,0.2186955201397675,0.3942678555019491,0.4817094588235294,0.4525747516068701,0.0100596016689806
ID1692894460,train/ID1692894460.jpg,2015/11/9,Tas,Clover,0.69,3.5,30.1768,14.7741,0.3143,45.2652,30.4912,0.4643034980392585,0.5437335529411463,0.3580346980393424,0.1739807934000239,0.1754590869555456,0.1616563684218087,0.3980270823500202,0.553067105882353,0.3722473811011092,0.0043699329149168
ID1693880739,train/ID1693880739.jpg,2015/6/26,Vic,Phalaris_Ryegrass_Clover,0.85,4.0,0.0,4.7385,30.4615,35.2,30.4615,0.4463813647059237,0.5732478745097391,0.3634958431373447,0.1585126173332682,0.1549409564173602,0.1756872453897329,0.414458447330054,0.5736842980392156,0.4043484327337625,0.0046615425771223
ID1703304524,train/ID1703304524.jpg,2015/11/10,Tas,Ryegrass_Clover,0.86,7.0,2.5821,46.4778,47.7689,96.8288,50.351,0.4645824313725928,0.6066530196077796,0.2233091137256599,0.1452307353488274,0.1443928804600998,0.135000163769234,0.4686227385898582,0.6079347450980391,0.6593206675008284,0.0035921548814852
ID1717006117,train/ID1717006117.jpg,2015/10/14,Vic,Phalaris_Clover_Ryegrass_Barleygrass_Bromegrass,0.57,6.1667,18.0129,18.9135,32.8735,69.8,50.8865,0.497894054901973,0.4845348705882555,0.317250133333461,0.190744054346639,0.1963678035683029,0.1832045690339031,0.3728111697467727,0.5188957490196078,0.4383589475295538,0.0060676805735473
ID1729002155,train/ID1729002155.jpg,2015/10/6,NSW,Fescue,0.34,5.6667,0.0,20.7462,19.8538,40.6,19.8538,0.4765856313725599,0.4756889098039459,0.3502249098040194,0.227395656943128,0.2297814766643405,0.226326679776026,0.3652123684817168,0.4991318588235294,0.353317869402002,0.0094287680555323
ID1746343319,train/ID1746343319.jpg,2015/11/9,Tas,Ryegrass_Clover,0.35,2.5,0.6,18.0,6.9,25.5,7.5,0.5616836392156445,0.5086600784313662,0.4178918588235918,0.1369403993794855,0.1329232750268668,0.1312465399331819,0.3417873394048825,0.5671381960784313,0.2726202748985484,0.0029894194299133
ID1753847361,train/ID1753847361.jpg,2015/9/30,Vic,Phalaris_Clover,0.83,17.0,34.9938,3.5437,51.2725,89.81,86.2663,0.3992987607843887,0.5884141490195497,0.2329590901962239,0.1851180670802437,0.192593196478095,0.158964523847657,0.4820411613745791,0.5884233098039215,0.6480831134575774,0.0056964994077507
ID1761544403,train/ID1761544403.jpg,2015/8/21,WA,Clover,0.54,1.0,32.64,0.0,0.0,32.64,32.64,0.3889142588235998,0.4111702274510447,0.3528398117647914,0.1286483077259452,0.1265543995809538,0.1212145469640841,0.3566324586910112,0.4296010666666666,0.2037520532747289,0.0030999808451313
ID1781353117,train/ID1781353117.jpg,2015/5/18,Tas,Ryegrass,0.69,4.0,1.7583,11.0291,15.185,27.9724,16.9433,0.4074227137255479,0.4819185882353,0.2839882666667927,0.2197124530413537,0.2046426176833051,0.2067469502255748,0.4107273870104869,0.4882062117647059,0.4822969192887397,0.0075532950809349
ID1782509721,train/ID1782509721.jpg,2015/10/6,NSW,Fescue,0.39,8.0,0.0,26.2626,30.1374,56.4,30.1374,0.4792404705882573,0.4822057098039414,0.3460272313726414,0.2169150971825811,0.2185213309477451,0.2219249142200368,0.3688072775294514,0.5038598901960784,0.3692564422164426,0.0086634165443288
ID1782608354,train/ID1782608354.jpg,2015/9/1,WA,Ryegrass,0.81,17.0,0.07,0.0,72.1,72.17,72.17,0.4178130823529642,0.546316203921516,0.1980805333334321,0.222459484370253,0.2170496136261157,0.1996286835683526,0.4700667592326458,0.5471810823529412,0.7033189607989688,0.0067608819745493
ID1783499590,train/ID1783499590.jpg,2015/6/26,Vic,Ryegrass,0.8,5.5,1.1385,18.2154,13.6615,33.0154,14.8,0.4122019764706686,0.4716028235294422,0.3063325803922974,0.208378699369114,0.1992676236126808,0.1907086566681106,0.3962591469714931,0.4781465098039216,0.4135133091332266,0.0079105499328503
ID1784585001,train/ID1784585001.jpg,2015/11/9,Tas,Clover,0.8,4.5,35.0394,12.3111,3.788,51.1386,38.8275,0.4788986666666861,0.5910304627450198,0.2687544156864204,0.1560422431637723,0.1641370386922064,0.1466192239402036,0.4415012528298431,0.5932323764705881,0.5761033529501098,0.0038090592670453
ID1789265307,train/ID1789265307.jpg,2015/11/9,Tas,Clover,0.87,7.1667,69.8783,19.3509,1.0751,90.3042,70.9533,0.4504820392157183,0.6032730980391319,0.2396874980393587,0.177627397720558,0.1781689685290911,0.1557692922839805,0.4664088542554509,0.6035734588235294,0.6428243973194903,0.0046151861026707
ID1789834546,train/ID1789834546.jpg,2015/10/14,Vic,Phalaris_Clover_Ryegrass_Barleygrass_Bromegrass,0.52,4.1667,6.5244,14.8756,21.4,42.8,27.9244,0.5189242352941031,0.4985567686274611,0.3463760941177506,0.1988016706295633,0.2022644317120558,0.1904645632227785,0.3655491245957063,0.5394506666666666,0.4056206115874681,0.0063332537630742
ID1789853061,train/ID1789853061.jpg,2015/8/18,Vic,Phalaris_Clover,0.87,5.2,12.9283,7.5415,36.6302,57.1,49.5585,0.4500983215686667,0.5918725647058183,0.2667889568628896,0.2189838400549786,0.2092152653883184,0.1972301524081936,0.4522392456928806,0.5922714666666666,0.6065377954296491,0.0082116484748762
ID1831254380,train/ID1831254380.jpg,2015/11/9,Tas,Clover,0.84,5.3333,71.7865,15.758,0.8754,88.42,72.662,0.4651448156862976,0.5976465568626743,0.2792123294119069,0.1692625886478458,0.1731317919056402,0.1540436506323734,0.4453389774887204,0.5993771294117647,0.5675326252828415,0.0046303728591038
ID1839139621,train/ID1839139621.jpg,2015/5/18,Tas,Ryegrass,0.8,8.0,0.0,10.3894,31.5263,41.9157,31.5264,0.3616737254902889,0.4898258823529487,0.2579290980393582,0.2777086339652857,0.2636701748429744,0.2561025811965914,0.4415118153281966,0.4903116549019607,0.5785784746952268,0.0108242689582443
ID1853508321,train/ID1853508321.jpg,2015/9/3,Tas,Ryegrass_Clover,0.45,1.6667,0.0,1.1786,28.5232,29.7018,28.5232,0.4844405333333149,0.5281695058823193,0.474108015686262,0.1747581729532767,0.1412747682280238,0.1732977228422236,0.3552586879439711,0.5466086588235294,0.190751819200413,0.0029723574414395
ID1857489997,train/ID1857489997.jpg,2015/7/1,Vic,Phalaris_Clover,0.66,3.0,2.3478,2.3478,13.3043,18.0,15.6522,0.4352187921568978,0.5348284862744807,0.2279942274511096,0.2032914466302391,0.2046844203970569,0.1800351267358433,0.4464189956708571,0.5367420549019608,0.6319774010484326,0.0074437630127665
ID1859251563,train/ID1859251563.jpg,2015/1/15,NSW,Lucerne,0.83,70.0,0.0,6.9,119.6,126.5,119.6,0.3868720000000912,0.4688567215686545,0.3354396862746318,0.2626045367779056,0.2597864357552129,0.2649604891469841,0.3936107758464762,0.4831364392156863,0.4333983201924206,0.0097871419479505
ID1859792585,train/ID1859792585.jpg,2015/5/18,Tas,Ryegrass,0.62,4.0,0.7708,30.83,22.6087,54.2095,23.3794,0.4404789019608375,0.4773037490196298,0.3093545411765971,0.218031563933501,0.2008903304073489,0.2129838448087841,0.388957120427315,0.4890458980392157,0.4291388909983766,0.007183130887188
ID1868719645,train/ID1868719645.jpg,2015/7/2,Vic,Ryegrass_Clover,0.77,4.0,4.8348,2.4174,20.5478,27.8,25.3826,0.3761008000000854,0.5227861960784171,0.2502263215687679,0.1827061325227814,0.1835476103835085,0.1589716132366721,0.4549474691441554,0.5229462274509803,0.567507292883225,0.0060260500407328
ID187238869,train/ID187238869.jpg,2015/9/29,Vic,Ryegrass_Clover,0.75,4.0,11.8881,2.972,28.9098,43.77,40.798,0.4685793882353101,0.5767759999999437,0.229419419607993,0.1758899712775278,0.1659612590668209,0.151205643439881,0.4524532458586315,0.5788621490196079,0.6395123125094027,0.005102815716423
ID1874904894,train/ID1874904894.jpg,2015/10/13,Vic,Phalaris_BarleyGrass_SilverGrass_SpearGrass_Clover_Capeweed,0.3,3.0,0.0,29.1542,4.1458,33.3,4.1458,0.5600825725489802,0.4685951058823785,0.339786572549124,0.1827179626005693,0.1857947292427237,0.173162442936242,0.3424240751661679,0.5628455843137253,0.4316104911083906,0.0056571846776754
ID1876271942,train/ID1876271942.jpg,2015/2/24,NSW,Ryegrass,0.68,10.0,0.0,8.3614,47.9386,56.3,47.9386,0.4554508235294471,0.5190180078431287,0.2594810666668107,0.1911304146111711,0.2001739233552535,0.1755947383256763,0.4206151386269226,0.5283751843137255,0.5547941275576301,0.0062797815971271
ID1880764911,train/ID1880764911.jpg,2015/5/18,Tas,Ryegrass,0.52,5.0,5.9821,21.9343,15.1546,43.0709,21.1367,0.4241203450980934,0.4458036392157196,0.3063867921569785,0.2290668921482405,0.2172837586100371,0.215675130329168,0.3789845742757289,0.4699758745098039,0.4075746103298976,0.0076249403261761
ID1888700589,train/ID1888700589.jpg,2015/7/8,WA,Clover,0.64,2.0,1.62,0.0,20.9,22.52,22.52,0.374099607843222,0.4273008000000554,0.2905650196079756,0.1769259249284898,0.1710340558624709,0.1552494899706711,0.3913134874664493,0.435548768627451,0.3662957091772174,0.006236039671746
ID1889150649,train/ID1889150649.jpg,2015/9/1,WA,SubcloverLosa,0.32,1.0,2.48,0.0,0.0,2.48,2.48,0.4424580078431722,0.4303260235294585,0.3943443137255643,0.176831406248702,0.1691826017054159,0.1726850253278323,0.3396072898649453,0.4534449568627451,0.150644197847646,0.004598094472261
ID1894998379,train/ID1894998379.jpg,2015/10/13,Vic,Phalaris_BarleyGrass_SilverGrass_SpearGrass_Clover_Capeweed,0.42,4.3,13.4778,35.0985,8.4236,57.0,21.9015,0.5381782588235001,0.5000830745098068,0.379853992156941,0.1874603236851091,0.1912818132388708,0.1802087572137382,0.3526392142925942,0.5495778509803922,0.3401733604026274,0.0058487645735728
ID1899025384,train/ID1899025384.jpg,2015/6/26,Tas,Ryegrass_Clover,0.7,4.0,0.4133,8.6803,11.1604,20.254,11.5737,0.4195018039216344,0.4771192784313883,0.225481223529567,0.2237668250326875,0.2237053638950341,0.1947572130969611,0.4252012276464478,0.4823274666666666,0.6012271535720987,0.0082349865945304
ID1920959057,train/ID1920959057.jpg,2015/7/2,Vic,Ryegrass_Clover,0.74,3.0,3.5619,2.6714,12.4667,18.7,16.0286,0.4016724392157532,0.5266883450980153,0.2126283294119124,0.1921651244975955,0.190367433973348,0.1671204981151745,0.4616068096536073,0.5274791529411764,0.6471444545434859,0.0065955424638288
ID193102215,train/ID193102215.jpg,2015/4/1,NSW,Lucerne,0.66,32.0,0.0,0.0,22.8,22.8,22.8,0.4675807058823733,0.5075767843137193,0.4609283450980685,0.1603062882332237,0.2152967775425553,0.1874250271250979,0.3534446002361028,0.5329939764705882,0.1963243808652995,0.0045559924815182
ID1946311744,train/ID1946311744.jpg,2015/9/29,Vic,Ryegrass_Clover,0.83,8.0,28.5594,2.8017,40.3989,71.76,68.9583,0.4374501333333813,0.6160374901959882,0.2334519529413201,0.171939654907459,0.1722774798780839,0.1373892862052638,0.478684081972775,0.6160709960784314,0.6539515703511147,0.0058363555308943
